sample	gene	gene_start	gene_end	seg_start	seg_end	seg_length	cf	tcn	lcn	cn_state	filter	tsg	seg	median_cnlr_seg	segclust	mcn	genes_on_seg	gene_snps	gene_het_snps	spans_segs
P-0038948-T02-IM6	FGFR1	38257733	38326352	565089	38858550	38293461	0.703400919162795	4	1.0	GAIN	PASS	False	11	0.644197435556719	16	3.0	238	43	5	False
P-0038948-T02-IM6	GLI1	57853918	57866045	13685639	133264050	119578411	0.703400919162795	3	1.0	GAIN	PASS	False	19	0.376637234864735	13	2.0	845	31	0	False
P-0038948-T02-IM6	GTF2I	74071994	74175022	1672601	158451137	156778536	0.289415630567323	4	2.0	TETRAPLOID	PASS	False	10	0.286279294838178	12	2.0	901	35	3	False
P-0038948-T02-IM6	H3-5																			
P-0038948-T02-IM6	HGF	81328324	81399754	1672601	158451137	156778536	0.289415630567323	4	2.0	TETRAPLOID	PASS	False	10	0.286279294838178	12	2.0	901	41	0	False
P-0038948-T02-IM6	HNF1A	121416346	121440315	13685639	133264050	119578411	0.703400919162795	3	1.0	GAIN	PASS	True	19	0.376637234864735	13	2.0	845	28	0	False
P-0038948-T02-IM6	IDH1	209100951	209130798	4561747	242801200	238239453	0.225610394409805	5	2.0	AMP	suppress_segment_too_large	False	3	0.178985428977175	11	3.0	1254	19	0	False
P-0038948-T02-IM6	IGF1	102789652	102875522	13685639	133264050	119578411	0.703400919162795	3	1.0	GAIN	PASS	False	19	0.376637234864735	13	2.0	845	15	0	False
P-0038948-T02-IM6	IKZF1	50343664	50472799	1672601	158451137	156778536	0.289415630567323	4	2.0	TETRAPLOID	PASS	False	10	0.286279294838178	12	2.0	901	18	5	False
P-0038948-T02-IM6	INHA	220433884	220440435	4561747	242801200	238239453	0.225610394409805	5	2.0	AMP	suppress_segment_too_large	True	3	0.178985428977175	11	3.0	1254	9	2	False
P-0038948-T02-IM6	INHBA	41706766	41745432	1672601	158451137	156778536	0.289415630567323	4	2.0	TETRAPLOID	PASS	True	10	0.286279294838178	12	2.0	901	15	0	False
P-0038948-T02-IM6	INPP4A	99061317	99210853	4561747	242801200	238239453	0.225610394409805	5	2.0	AMP	suppress_segment_too_large	False	3	0.178985428977175	11	3.0	1254	61	0	False
P-0038948-T02-IM6	IRS1	227596033	227664475	4561747	242801200	238239453	0.225610394409805	5	2.0	AMP	suppress_segment_too_large	False	3	0.178985428977175	11	3.0	1254	24	4	False
P-0038948-T02-IM6	KDM5A	389295	498620	394421	11803200	11408779	0.703400919162795	3	nan	GAIN (many states)	PASS	False	17	0.357389559983494	14	nan	176	76	10	False
P-0038948-T02-IM6	KMT2C	151832007	152133090	1672601	158451137	156778536	0.289415630567323	4	2.0	TETRAPLOID	PASS	True	10	0.286279294838178	12	2.0	901	157	19	False
P-0038948-T02-IM6	KMT2D	49412758	49453557	13685639	133264050	119578411	0.703400919162795	3	1.0	GAIN	PASS	True	19	0.376637234864735	13	2.0	845	119	7	False
P-0038948-T02-IM6	KMT5A	123868320	123893905	13685639	133264050	119578411	0.703400919162795	3	1.0	GAIN	PASS	False	19	0.376637234864735	13	2.0	845	18	0	False
P-0038948-T02-IM6	KRAS	25357723	25403870	13685639	133264050	119578411	0.703400919162795	3	1.0	GAIN	PASS	False	19	0.376637234864735	13	2.0	845	10	0	False
P-0038948-T02-IM6	LYN	56792372	56926727	48650033	145742879	97092846	0.703400919162795	4	1.0	GAIN	PASS	False	13	0.673391918085533	16	3.0	407	30	5	False
P-0038948-T02-IM6	MDM2	69201956	69244466	13685639	133264050	119578411	0.703400919162795	3	1.0	GAIN	PASS	False	19	0.376637234864735	13	2.0	845	25	0	False
P-0038948-T02-IM6	MET	116312444	116438440	1672601	158451137	156778536	0.289415630567323	4	2.0	TETRAPLOID	PASS	False	10	0.286279294838178	12	2.0	901	59	6	False
P-0038948-T02-IM6	MSH2	47630108	47890285	4561747	242801200	238239453	0.225610394409805	5	2.0	AMP	suppress_segment_too_large	True	3	0.178985428977175	11	3.0	1254	40	11	False
P-0038948-T02-IM6	MSH6	47922669	48037240	4561747	242801200	238239453	0.225610394409805	5	2.0	AMP	suppress_segment_too_large	True	3	0.178985428977175	11	3.0	1254	32	5	False
P-0038948-T02-IM6	MSI1	120779133	120806983	13685639	133264050	119578411	0.703400919162795	3	1.0	GAIN	PASS	False	19	0.376637234864735	13	2.0	845	32	6	False
P-0038948-T02-IM6	MYCN	16080686	16087129	4561747	242801200	238239453	0.225610394409805	5	2.0	AMP	suppress_segment_too_large	False	3	0.178985428977175	11	3.0	1254	15	0	False
P-0038948-T02-IM6	MYC	128747680	128753680	48650033	145742879	97092846	0.703400919162795	4	1.0	GAIN	PASS	False	13	0.673391918085533	16	3.0	407	13	1	False
P-0038948-T02-IM6	NBN	90945564	91015456	48650033	145742879	97092846	0.703400919162795	4	1.0	GAIN	PASS	True	13	0.673391918085533	16	3.0	407	35	0	False
P-0038948-T02-IM6	NFE2L2	178092323	178257425	4561747	242801200	238239453	0.225610394409805	5	2.0	AMP	suppress_segment_too_large	False	3	0.178985428977175	11	3.0	1254	15	0	False
P-0038948-T02-IM6	NKX3-1	23536206	23540440	565089	38858550	38293461	0.703400919162795	4	1.0	GAIN	PASS	True	11	0.644197435556719	16	3.0	238	6	0	False
P-0038948-T02-IM6	NSD3	38127215	38239790	565089	38858550	38293461	0.703400919162795	4	1.0	GAIN	PASS	False	11	0.644197435556719	16	3.0	238	61	6	False
P-0038948-T02-IM6	PAX8	113973574	114036527	4561747	242801200	238239453	0.225610394409805	5	2.0	AMP	suppress_segment_too_large	False	3	0.178985428977175	11	3.0	1254	67	0	False
P-0038948-T02-IM6	PDCD1	242792033	242801060	4561747	242801200	238239453	0.225610394409805	5	2.0	AMP	suppress_segment_too_large	False	3	0.178985428977175	11	3.0	1254	12	3	False
P-0038948-T02-IM6	PIK3C2G	18400548	18801350	13685639	133264050	119578411	0.703400919162795	3	1.0	GAIN	PASS	False	19	0.376637234864735	13	2.0	845	73	10	False
P-0038948-T02-IM6	PIK3CG	106505723	106547590	1672601	158451137	156778536	0.289415630567323	4	2.0	TETRAPLOID	PASS	False	10	0.286279294838178	12	2.0	901	29	0	False
P-0038948-T02-IM6	PMS1	190648811	190742355	4561747	242801200	238239453	0.225610394409805	5	2.0	AMP	suppress_segment_too_large	True	3	0.178985428977175	11	3.0	1254	29	0	False
P-0038948-T02-IM6	PMS2	6012870	6048756	1672601	158451137	156778536	0.289415630567323	4	2.0	TETRAPLOID	PASS	True	10	0.286279294838178	12	2.0	901	35	1	False
P-0038948-T02-IM6	POLE	133200339	133263951	13685639	133264050	119578411	0.703400919162795	3	1.0	GAIN	PASS	True	19	0.376637234864735	13	2.0	845	97	31	False
P-0038948-T02-IM6	PRDM14	70963886	70983928	48650033	145742879	97092846	0.703400919162795	4	1.0	GAIN	PASS	False	13	0.673391918085533	16	3.0	407	19	4	False
P-0038948-T02-IM6	PREX2	68864353	69149265	48650033	145742879	97092846	0.703400919162795	4	1.0	GAIN	PASS	False	13	0.673391918085533	16	3.0	407	94	15	False
P-0038948-T02-IM6	PTPN11	112856155	112947717	13685639	133264050	119578411	0.703400919162795	3	1.0	GAIN	PASS	False	19	0.376637234864735	13	2.0	845	36	0	False
P-0038948-T02-IM6	RAB35	120532899	120555306	13685639	133264050	119578411	0.703400919162795	3	1.0	GAIN	PASS	False	19	0.376637234864735	13	2.0	845	12	2	False
P-0038948-T02-IM6	RAC1	6414154	6443608	1672601	158451137	156778536	0.289415630567323	4	2.0	TETRAPLOID	PASS	False	10	0.286279294838178	12	2.0	901	15	2	False
P-0038948-T02-IM6	RAD21	117858174	117887105	48650033	145742879	97092846	0.703400919162795	4	1.0	GAIN	PASS	True	13	0.673391918085533	16	3.0	407	29	0	False
P-0038948-T02-IM6	RAD52	1021243	1099219	394421	11803200	11408779	0.703400919162795	3	nan	GAIN (many states)	PASS	False	17	0.357389559983494	14	nan	176	26	1	False
P-0038948-T02-IM6	RECQL4	145736671	145743229	48650033	145742879	97092846	0.703400919162795	4	1.0	GAIN	PASS	True	13	0.673391918085533	16	3.0	407	26	8	False
P-0038948-T02-IM6	RECQL	21621845	21654603	13685639	133264050	119578411	0.703400919162795	3	1.0	GAIN	PASS	True	19	0.376637234864735	13	2.0	845	31	7	False
P-0038948-T02-IM6	RELN	103112231	103629963	1672601	158451137	156778536	0.289415630567323	4	2.0	TETRAPLOID	PASS	False	10	0.286279294838178	12	2.0	901	5	0	False
P-0038948-T02-IM6	REL	61108656	61158745	4561747	242801200	238239453	0.225610394409805	5	2.0	AMP	suppress_segment_too_large	False	3	0.178985428977175	11	3.0	1254	21	2	False
P-0038948-T02-IM6	RHEB	151163098	151217206	1672601	158451137	156778536	0.289415630567323	4	2.0	TETRAPLOID	PASS	False	10	0.286279294838178	12	2.0	901	14	4	False
P-0038948-T02-IM6	SF3B1	198254508	198299815	4561747	242801200	238239453	0.225610394409805	5	2.0	AMP	suppress_segment_too_large	False	3	0.178985428977175	11	3.0	1254	52	0	False
P-0038948-T02-IM6	SH2B3	111843752	111889427	13685639	133264050	119578411	0.703400919162795	3	1.0	GAIN	PASS	True	19	0.376637234864735	13	2.0	845	15	1	False
P-0038948-T02-IM6	SMARCD1	50478755	50494495	13685639	133264050	119578411	0.703400919162795	3	1.0	GAIN	PASS	False	19	0.376637234864735	13	2.0	845	26	0	False
P-0038948-T02-IM6	SMO	128828713	128853386	1672601	158451137	156778536	0.289415630567323	4	2.0	TETRAPLOID	PASS	False	10	0.286279294838178	12	2.0	901	29	1	False
P-0038948-T02-IM6	SOS1	39208537	39351486	4561747	242801200	238239453	0.225610394409805	5	2.0	AMP	suppress_segment_too_large	False	3	0.178985428977175	11	3.0	1254	52	8	False
P-0038948-T02-IM6	SOX17	55370495	55373448	48650033	145742879	97092846	0.703400919162795	4	1.0	GAIN	PASS	True	13	0.673391918085533	16	3.0	407	9	3	False
P-0038948-T02-IM6	STAT1	191829084	191885686	4561747	242801200	238239453	0.225610394409805	5	2.0	AMP	suppress_segment_too_large	False	3	0.178985428977175	11	3.0	1254	2	0	False
P-0038948-T02-IM6	STAT6	57489191	57525922	13685639	133264050	119578411	0.703400919162795	3	1.0	GAIN	PASS	False	19	0.376637234864735	13	2.0	845	1	0	False
P-0038948-T02-IM6	TBX3	115108059	115121969	13685639	133264050	119578411	0.703400919162795	3	1.0	GAIN	PASS	True	19	0.376637234864735	13	2.0	845	25	0	False
P-0038948-T02-IM6	TMEM127	96914254	96931732	4561747	242801200	238239453	0.225610394409805	5	2.0	AMP	suppress_segment_too_large	True	3	0.178985428977175	11	3.0	1254	12	1	False
P-0038948-T02-IM6	XPO1	61704984	61765761	4561747	242801200	238239453	0.225610394409805	5	2.0	AMP	suppress_segment_too_large	False	3	0.178985428977175	11	3.0	1254	48	5	False
P-0038948-T02-IM6	XRCC2	152341864	152373250	1672601	158451137	156778536	0.289415630567323	4	2.0	TETRAPLOID	PASS	True	10	0.286279294838178	12	2.0	901	7	0	False
P-0038971-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0039095-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0039095-T03-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0039166-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0039183-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0039202-T02-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0039203-T02-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0039221-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0039221-T02-IM6	AKT3	243651535	244014381	120612194	246670500	126058306	0.904682408393308	4	1.0	GAIN	PASS	False	2	0.660484266210986	22	3	934	35	2	False
P-0039221-T02-IM6	CDC73	193090930	193223945	120612194	246670500	126058306	0.904682408393308	4	1.0	GAIN	PASS	True	2	0.660484266210986	22	3	934	36	0	False
P-0039221-T02-IM6	COP1	175913967	176176629	120612194	246670500	126058306	0.904682408393308	4	1.0	GAIN	PASS	False	2	0.660484266210986	22	3	934	49	1	False
P-0039221-T02-IM6	DDR2	162601163	162757190	120612194	246670500	126058306	0.904682408393308	4	1.0	GAIN	PASS	False	2	0.660484266210986	22	3	934	42	0	False
P-0039221-T02-IM6	ELF3	201977073	201986316	120612194	246670500	126058306	0.904682408393308	4	1.0	GAIN	PASS	True	2	0.660484266210986	22	3	934	17	3	False
P-0039221-T02-IM6	FH	241660903	241683061	120612194	246670500	126058306	0.904682408393308	4	1.0	GAIN	PASS	True	2	0.660484266210986	22	3	934	27	3	False
P-0039221-T02-IM6	H3-3A																			
P-0039221-T02-IM6	H3-4																			
P-0039221-T02-IM6	H3C13																			
P-0039221-T02-IM6	H3C14																			
P-0039221-T02-IM6	H3C15																			
P-0039221-T02-IM6	H3P6																			
P-0039221-T02-IM6	IKBKE	206643819	206670222	120612194	246670500	126058306	0.904682408393308	4	1.0	GAIN	PASS	False	2	0.660484266210986	22	3	934	47	3	False
P-0039221-T02-IM6	IL10	206940947	206945839	120612194	246670500	126058306	0.904682408393308	4	1.0	GAIN	PASS	False	2	0.660484266210986	22	3	934	10	0	False
P-0039221-T02-IM6	MCL1	150547027	150552214	120612194	246670500	126058306	0.904682408393308	4	1.0	GAIN	PASS	False	2	0.660484266210986	22	3	934	10	0	False
P-0039221-T02-IM6	MDM4	204485507	204527248	120612194	246670500	126058306	0.904682408393308	4	1.0	GAIN	PASS	False	2	0.660484266210986	22	3	934	27	4	False
P-0039221-T02-IM6	NTRK1	156785432	156851642	120612194	246670500	126058306	0.904682408393308	4	1.0	GAIN	PASS	False	2	0.660484266210986	22	3	934	55	2	False
P-0039221-T02-IM6	NUF2	163236366	163325554	120612194	246670500	126058306	0.904682408393308	4	1.0	GAIN	PASS	False	2	0.660484266210986	22	3	934	32	0	False
P-0039221-T02-IM6	PARP1	226548392	226595780	120612194	246670500	126058306	0.904682408393308	4	1.0	GAIN	PASS	True	2	0.660484266210986	22	3	934	62	11	False
P-0039221-T02-IM6	RIT1	155867599	155881195	120612194	246670500	126058306	0.904682408393308	4	1.0	GAIN	PASS	False	2	0.660484266210986	22	3	934	11	2	False
P-0039221-T02-IM6	SDHC	161284047	161345130	120612194	246670500	126058306	0.904682408393308	4	1.0	GAIN	PASS	True	2	0.660484266210986	22	3	934	13	8	False
P-0039221-T02-IM6	SMYD3	245912644	246670614	120612194	246670500	126058306	0.904682408393308	4	1.0	GAIN	PASS	False	2	0.660484266210986	22	3	934	36	8	False
P-0039221-T03-IM6	AKT3	243651535	244014381	121484746	246670600	125185854	0.920278351363996	4	1.0	GAIN	PASS	False	2	0.862728260333714	23	3.0	931	35	2	False
P-0039221-T03-IM6	CDC73	193090930	193223945	121484746	246670600	125185854	0.920278351363996	4	1.0	GAIN	PASS	True	2	0.862728260333714	23	3.0	931	36	0	False
P-0039221-T03-IM6	COP1	175913967	176176629	121484746	246670600	125185854	0.920278351363996	4	1.0	GAIN	PASS	False	2	0.862728260333714	23	3.0	931	49	1	False
P-0039221-T03-IM6	DDR2	162601163	162757190	121484746	246670600	125185854	0.920278351363996	4	1.0	GAIN	PASS	False	2	0.862728260333714	23	3.0	931	42	0	False
P-0039221-T03-IM6	ELF3	201977073	201986316	121484746	246670600	125185854	0.920278351363996	4	1.0	GAIN	PASS	True	2	0.862728260333714	23	3.0	931	17	3	False
P-0039221-T03-IM6	FH	241660903	241683061	121484746	246670600	125185854	0.920278351363996	4	1.0	GAIN	PASS	True	2	0.862728260333714	23	3.0	931	26	3	False
P-0039221-T03-IM6	H3-3A																			
P-0039221-T03-IM6	H3-4																			
P-0039221-T03-IM6	H3C13																			
P-0039221-T03-IM6	H3C14																			
P-0039221-T03-IM6	H3C15																			
P-0039221-T03-IM6	H3P6																			
P-0039221-T03-IM6	IKBKE	206643819	206670222	121484746	246670600	125185854	0.920278351363996	4	1.0	GAIN	PASS	False	2	0.862728260333714	23	3.0	931	47	3	False
P-0039221-T03-IM6	IL10	206940947	206945839	121484746	246670600	125185854	0.920278351363996	4	1.0	GAIN	PASS	False	2	0.862728260333714	23	3.0	931	9	0	False
P-0039221-T03-IM6	MCL1	150547027	150552214	121484746	246670600	125185854	0.920278351363996	4	1.0	GAIN	PASS	False	2	0.862728260333714	23	3.0	931	11	0	False
P-0039221-T03-IM6	MDM4	204485507	204527248	121484746	246670600	125185854	0.920278351363996	4	1.0	GAIN	PASS	False	2	0.862728260333714	23	3.0	931	27	4	False
P-0039221-T03-IM6	NTRK1	156785432	156851642	121484746	246670600	125185854	0.920278351363996	4	1.0	GAIN	PASS	False	2	0.862728260333714	23	3.0	931	55	2	False
P-0039221-T03-IM6	NUF2	163236366	163325554	121484746	246670600	125185854	0.920278351363996	4	1.0	GAIN	PASS	False	2	0.862728260333714	23	3.0	931	32	0	False
P-0039221-T03-IM6	PARP1	226548392	226595780	121484746	246670600	125185854	0.920278351363996	4	1.0	GAIN	PASS	True	2	0.862728260333714	23	3.0	931	62	11	False
P-0039221-T03-IM6	RIT1	155867599	155881195	121484746	246670600	125185854	0.920278351363996	4	1.0	GAIN	PASS	False	2	0.862728260333714	23	3.0	931	11	2	False
P-0039221-T03-IM6	SDHC	161284047	161345130	121484746	246670600	125185854	0.920278351363996	4	1.0	GAIN	PASS	True	2	0.862728260333714	23	3.0	931	14	8	False
P-0039221-T03-IM6	SMYD3	245912644	246670614	121484746	246670600	125185854	0.920278351363996	4	1.0	GAIN	PASS	False	2	0.862728260333714	23	3.0	931	36	8	False
P-0039433-T01-IM6	MYCN	16080686	16087129	16080963	20616650	4535687	0.64360318166918	9	nan	INDETERMINATE	PASS	False	4	1.70459939637277	17	nan	18	16	0	False
P-0039579-T03-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0039637-T01-IM6	MYCN	16080686	16087129	14528088	21058500	6530412	0.938321170663659	15	nan	AMP	PASS	False	5	2.79085847339152	20	nan	26	17	0	False
P-0039637-T01-IM6	TERT	1253262	1295184	1253689	1295300	41611	0.938321170663659	10	nan	AMP	PASS	False	17	2.21962927835276	19	nan	1	50	6	False
P-0039653-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0039688-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0039757-T02-IM6	MYC	128747680	128753680	102984312	131907910	28923598	0.628144389474327	8	nan	INDETERMINATE	PASS	False	37	1.33946199375603	45	nan	87	13	0	False
P-0039757-T02-IM6	PIM1	37137979	37143202	37138400	41311892	4173492	0.628144389474327	9	nan	INDETERMINATE	PASS	False	27	1.60853862114308	47	nan	31	13	0	False
P-0039834-T01-IM6	AXIN2	63524681	63557765	41320200	80783100	39462900	0.405326643557088	6	1.0	AMP	suppress_segment_too_large	True	38	0.746567864853371	20	5.0	510	30	1	False
P-0039834-T01-IM6	BRCA1	41196312	41322262	37674000	41276247	3602247	0.391377710554482	5	1.0	AMP	PASS	True	37	0.54680638640344	18	4.0	157	76	23	True
P-0039834-T01-IM6	BRIP1	59758627	59940882	41320200	80783100	39462900	0.405326643557088	6	1.0	AMP	suppress_segment_too_large	True	38	0.746567864853371	20	5.0	510	53	3	False
P-0039834-T01-IM6	CD79B	62006100	62009714	41320200	80783100	39462900	0.405326643557088	6	1.0	AMP	suppress_segment_too_large	False	38	0.746567864853371	20	5.0	510	12	5	False
P-0039834-T01-IM6	CDK12	37617764	37721160	37618300	37673768	55468	0.405326643557088	6	nan	AMP (many states)	PASS	True	36	0.694994841627189	19	nan	1	48	1	True
P-0039834-T01-IM6	ERBB2	37844167	37886679	37674000	41276247	3602247	0.391377710554482	5	1.0	AMP	PASS	False	37	0.54680638640344	18	4.0	157	54	0	False
P-0039834-T01-IM6	EZH1	40852293	40897067	37674000	41276247	3602247	0.391377710554482	5	1.0	AMP	PASS	False	37	0.54680638640344	18	4.0	157	49	0	False
P-0039834-T01-IM6	H3-3B																			
P-0039834-T01-IM6	HOXB13	46802125	46806540	41320200	80783100	39462900	0.405326643557088	6	1.0	AMP	suppress_segment_too_large	True	38	0.746567864853371	20	5.0	510	12	0	False
P-0039834-T01-IM6	MAP3K14	43340486	43394511	41320200	80783100	39462900	0.405326643557088	6	1.0	AMP	suppress_segment_too_large	False	38	0.746567864853371	20	5.0	510	39	0	False
P-0039834-T01-IM6	MSI2	55333212	55762046	41320200	80783100	39462900	0.405326643557088	6	1.0	AMP	suppress_segment_too_large	False	38	0.746567864853371	20	5.0	510	35	1	False
P-0039834-T01-IM6	PPM1D	58677544	58743641	41320200	80783100	39462900	0.405326643557088	6	1.0	AMP	suppress_segment_too_large	False	38	0.746567864853371	20	5.0	510	20	1	False
P-0039834-T01-IM6	PRKAR1A	66507921	66547460	41320200	80783100	39462900	0.405326643557088	6	1.0	AMP	suppress_segment_too_large	False	38	0.746567864853371	20	5.0	510	22	5	False
P-0039834-T01-IM6	RAD51C	56769934	56812972	41320200	80783100	39462900	0.405326643557088	6	1.0	AMP	suppress_segment_too_large	True	38	0.746567864853371	20	5.0	510	22	1	False
P-0039834-T01-IM6	RARA	38465444	38513895	37674000	41276247	3602247	0.391377710554482	5	1.0	AMP	PASS	False	37	0.54680638640344	18	4.0	157	29	1	False
P-0039834-T01-IM6	RNF43	56429861	56494956	41320200	80783100	39462900	0.405326643557088	6	1.0	AMP	suppress_segment_too_large	True	38	0.746567864853371	20	5.0	510	30	4	False
P-0039834-T01-IM6	RPTOR	78518619	78940171	41320200	80783100	39462900	0.405326643557088	6	1.0	AMP	suppress_segment_too_large	False	38	0.746567864853371	20	5.0	510	99	16	False
P-0039834-T01-IM6	SOX9	70117161	70122561	41320200	80783100	39462900	0.405326643557088	6	1.0	AMP	suppress_segment_too_large	True	38	0.746567864853371	20	5.0	510	14	1	False
P-0039834-T01-IM6	SPOP	47676246	47755596	41320200	80783100	39462900	0.405326643557088	6	1.0	AMP	suppress_segment_too_large	True	38	0.746567864853371	20	5.0	510	23	0	False
P-0039834-T01-IM6	SRSF2	74730197	74733456	41320200	80783100	39462900	0.405326643557088	6	1.0	AMP	suppress_segment_too_large	False	38	0.746567864853371	20	5.0	510	5	0	False
P-0039834-T01-IM6	STAT3	40465342	40540586	37674000	41276247	3602247	0.391377710554482	5	1.0	AMP	PASS	False	37	0.54680638640344	18	4.0	157	48	1	False
P-0039834-T01-IM6	STAT5A	40439565	40463961	37674000	41276247	3602247	0.391377710554482	5	1.0	AMP	PASS	False	37	0.54680638640344	18	4.0	157	43	0	False
P-0039834-T01-IM6	STAT5B	40351186	40428725	37674000	41276247	3602247	0.391377710554482	5	1.0	AMP	PASS	False	37	0.54680638640344	18	4.0	157	44	0	False
P-0039850-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0039856-T01-IM6	H1-2																			
P-0039856-T01-IM6	H2BC5																			
P-0039856-T01-IM6	H3C14																			
P-0039856-T01-IM6	H3C15																			
P-0039856-T01-IM6	H3C1																			
P-0039856-T01-IM6	H3C2																			
P-0039856-T01-IM6	H3C3																			
P-0039856-T01-IM6	H3C4																			
P-0039856-T01-IM6	H3C6																			
P-0039856-T01-IM6	H3C7																			
P-0039856-T01-IM6	H3C8																			
P-0039856-T01-IM6	MCL1	150547027	150552214	149783700	156268700	6485000	0.308280292295005	12	nan	AMP	PASS	False	6	0.930752346284438	33	nan	229	12	1	False
P-0039856-T01-IM6	PAX8	113973574	114036527	113977573	113994200	16627	0.750643928657057	8	4.0	INDETERMINATE	PASS	False	13	1.26582943301703	36	4.0	1	67	22	False
P-0039856-T01-IM6	PAX8	113973574	114036527	113977573	113994200	16627	0.750643928657057	8	4.0	INDETERMINATE	PASS	False	13	1.26582943301703	36	4.0	1	67	22	False
P-0039856-T01-IM6	RAD51B	68286496	69196935	19487500	105906150	86418650	0.223603161951062	3	1.0	LOSS AFTER	PASS	True	66	-0.192811366622937	18	2.0	624	33	7	False
P-0039860-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0039860-T02-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0039860-T03-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0039860-T04-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0039860-T05-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0039860-T08-IM7	ABRAXAS1																			
P-0039860-T08-IM7	ALB																			
P-0039860-T08-IM7	EIF4E																			
P-0039860-T08-IM7	EPHA5																			
P-0039860-T08-IM7	FAT1																			
P-0039860-T08-IM7	FBXW7																			
P-0039860-T08-IM7	FOXA1																			
P-0039860-T08-IM7	GAB1																			
P-0039860-T08-IM7	INPP4B																			
P-0039860-T08-IM7	KDR																			
P-0039860-T08-IM7	KIT																			
P-0039860-T08-IM7	MAX																			
P-0039860-T08-IM7	NFKBIA																			
P-0039860-T08-IM7	NKX2-1																			
P-0039860-T08-IM7	PDGFRA																			
P-0039860-T08-IM7	PRKD1																			
P-0039860-T08-IM7	RAD51B																			
P-0039860-T08-IM7	REST																			
P-0039860-T08-IM7	TET2																			
P-0039872-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0039872-T02-IM7	AKT2	40736224	40791443	36631800	41173880	4542080	0.434355490487592	6	nan	AMP (many states)	suppress_likely_unfocal_large_gain	False	83	0.910471658801597	42	nan	117	38	0	False
P-0039872-T02-IM7	KMT2B	36208921	36229779	34966705	36622900	1656195	0.907329622317358	5	nan	AMP (many states)	PASS	True	82	1.32890753262586	43	nan	66	70	0	False
P-0039872-T03-IM7	AKT2	40736224	40791443	38205309	41754907	3549598	0.949237072929528	7	nan	INDETERMINATE	PASS	False	81	1.85694888265236	45	nan	103	38	0	False
P-0039872-T03-IM7	AXL	41725108	41767671	38205309	41754907	3549598	0.949237072929528	7	nan	INDETERMINATE	PASS	False	81	1.85694888265236	45	nan	103	53	1	True
P-0039872-T03-IM7	CYP2B6	41497155	41524303	38205309	41754907	3549598	0.949237072929528	7	nan	INDETERMINATE	PASS	False	81	1.85694888265236	45	nan	103	3	0	False
P-0039887-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0039929-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0040041-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0040148-T01-IM6	BRD4	15346330	15443356	13519150	17193635	3674485	0.688819303286393	6	1.0	AMP	PASS	False	102	1.25040020555244	50	5.0	87	52	0	False
P-0040148-T01-IM6	CCND3	41902671	42018095	39338400	46910536	7572136	0.688819303286393	8	nan	INDETERMINATE	PASS	False	40	1.54666226454136	53	nan	102	15	0	False
P-0040148-T01-IM6	CDK4	58141510	58149796	57857354	58815100	957746	0.688819303286393	6	nan	AMP (many states)	PASS	False	69	1.26353408976294	51	nan	26	11	0	False
P-0040148-T01-IM6	DNAJB1	14625582	14640582	13519150	17193635	3674485	0.688819303286393	6	1.0	AMP	PASS	False	102	1.25040020555244	50	5.0	87	11	4	False
P-0040148-T01-IM6	DNMT1	10244021	10341962	7116950	10257245	3140295	0.498717955430696	6	nan	AMP (many states)	PASS	False	99	0.957613536743471	48	nan	87	87	8	True
P-0040148-T01-IM6	GLI1	57853918	57866045	57857354	58815100	957746	0.688819303286393	6	nan	AMP (many states)	PASS	False	69	1.26353408976294	51	nan	26	31	7	False
P-0040148-T01-IM6	KEAP1	10596796	10614417	10257350	10982600	725250	0.688819303286393	7	nan	INDETERMINATE	PASS	True	100	1.38324238714713	52	nan	29	18	5	False
P-0040148-T01-IM6	NOTCH3	15269849	15311792	13519150	17193635	3674485	0.688819303286393	6	1.0	AMP	PASS	True	102	1.25040020555244	50	5.0	87	75	12	False
P-0040148-T01-IM6	VEGFA	43737921	43754224	39338400	46910536	7572136	0.688819303286393	8	nan	INDETERMINATE	PASS	False	40	1.54666226454136	53	nan	102	22	1	False
P-0040194-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
